 0.000000 114.603440 
 0.050000 115.566848  
 0.100000 117.099347  
 0.150000 118.224509 
  0.200000 119.973251  
0.250000 120.618412  
 0.300000 122.842891  
0.350000 124.300333 
 0.400000 126.374961  
 0.450000 129.626722  
 0.500000 131.944784  
 0.550000 135.219628  
0.600000 139.421404  
0.650000 143.859880  
0.700000 148.356232  
0.750000 156.704690  
 0.800000 164.556650  
 0.850000 179.305477  
0.900000 203.223355 
 0.950000 265.219107  
