0.980000    0.000000 
0.981000    0.000000 
0.982000    0.000000 
0.983000   0.000000 
0.984000    0.000000 
0.985000    0.000000 
0.986000    0.000000 
0.987000   0.000000 
0.988000    0.000100 
0.989000    0.000200 
0.990000    0.000700 
0.991000    0.000600 
0.992000    0.003000 
0.993000    0.007000 
0.994000    0.020400 
0.995000   0.055200 
0.996000    0.138800 
0.997000    0.314300 
0.998000    0.604300 
0.999000    0.900900 
