5 5 0	48.8763 0 4 12 13 15 31
5 5 1	141.584 0 16 17 25 29 31
5 6 0	354.522 0 1 3 11 10 26 30 31
5 6 1	76.611 0 1 9 13 15 31
5 7 0	633.052 0 8 10 11 15 31
5 7 1	207.979 0 16 24 25 29 31
5 8 0	221.629 0 1 3 11 10 11 27 31
5 8 1	122.498 0 4 20 28 30 31
5 9 0	111.974 0 1 3 11 27 31
5 9 1	190.025 0 16 20 28 29 31
5 10 0	298.699 0 16 18 16 18 26 30 31
5 10 1	83.2753 0 4 12 13 15 31
5 11 0	471.039 0 16 18 26 10 11 15 31
